Region,Crop_Type,Temperature,Rainfall,Pesticide_Use,Yield,Soil_Moisture,Humidity,Solar_Radiation,Wind_Speed,Previous_Crop,Fertilizer_Residuals,Pest_Infestation_Severity,Disease_Presence,Pesticide_Effectiveness,Monsoon_Delay,Flood_Occurrence,Temperature_Extremes,Year
Karnataka,Maize,35.39460102490405,577.8372850986428,142.4750078053782,2374.5130211420965,8.624001469865876,45.37754252215305,3.4279977641138415,9.07507520500707,Wheat,125.20154027135852,1.0393482000419303,1,72.52644571448715,16.720794092611,1,0,2022
Odisha,Maize,31.963521612117265,963.8393788836822,442.18774496957,5125.278489710424,30.57996727675313,41.424809761494615,3.917289423794325,10.138602321543889,Rice,106.1182173571507,10.393482000419302,1,82.80413166189211,0.9275286796141855,1,1,2022
Maharashtra,Soybean,37.76192289139168,851.2352488552353,259.4058107794376,3937.5272601353477,9.709132486935209,70.19720945155308,6.792018365171016,13.747798253714292,Soybean,188.0080939599625,4.157392800167721,1,85.93697673483129,9.245575213442049,1,0,2022
West Bengal,Wheat,28.800070834141827,341.0224099523255,248.65569493555827,1714.3668756381765,34.28075133948141,30.024092641520394,3.1099326101966183,12.665669646659909,Rice,139.3441008619906,7.275437400293512,0,87.1198015023558,2.640076856107202,1,1,2022
Tamil Nadu,Maize,32.06660286467843,1326.2663187568908,354.94861073410954,5767.732235452701,30.309699814845334,78.35347015181125,7.084389929468914,16.214413458903497,Soybean,291.49843560208154,2.0786964000838606,0,95.30197257857392,9.31501030589185,1,1,2022
Tamil Nadu,Maize,32.54982929878462,405.78906476451345,270.0219059722198,3738.3425916188885,20.0484919202083,34.75497636779573,3.069745093459557,0.895028678524763,Soybean,290.8873998477127,8.314785600335442,0,69.38489068025129,9.37496726381625,1,1,2022
Rajasthan,Sugarcane,31.759474680437073,921.1676495339262,350.4783236179467,2758.455528547077,34.48081311607131,41.489376894487165,6.285594195306366,5.928814495587944,Soybean,160.9288172800599,6.236089200251582,0,70.49478341155898,10.762622534977222,1,1,2022
Haryana,Sugarcane,33.973016656016185,1031.087942572712,121.52205128466217,3547.3997680872035,7.9300804972559416,53.174183717945375,4.825469601159029,5.6026823755075945,Rice,248.7718651650649,8.314785600335442,0,88.16163973242948,19.287381798590026,1,0,2022
Chhattisgarh,Rice,24.69077525440212,1117.255677753628,415.0501926808037,5264.008481905144,14.107589981669308,59.09152438296621,6.057474263595996,2.9203381118421645,Soybean,53.317135215218755,0.0,0,67.08775249936153,17.39208298490902,1,1,2022
Bihar,Soybean,30.17651864816975,1193.8296134715354,464.5182395836233,2820.4392052324893,24.173492583427905,51.29970694883651,6.480157034945568,5.783565077128863,Wheat,186.95289618120066,4.157392800167721,1,78.57081619855842,13.754767901124515,0,0,2022
Andhra Pradesh,Rice,22.032834195348727,640.1035894505841,350.68587043973065,2324.496581755531,15.517383846847999,49.242729899057636,4.712376095931521,6.195306282858068,Sugarcane,235.82479307674475,2.0786964000838606,0,60.8013753630886,19.1270198202761,0,1,2022
Punjab,Sugarcane,27.625451308464015,330.66258663989294,470.0050288640984,2043.4182207618387,32.887583217332676,87.83496072439131,3.539812240554178,10.437689238549567,Sugarcane,104.23580635183399,3.118044600125791,1,65.63917347960457,14.656624515283628,1,0,2022
Maharashtra,Wheat,29.683739920938685,1238.106446532602,156.63335811032337,2789.312182157349,6.9765056590095895,68.49478087460366,3.348229338741328,13.274089578525121,Soybean,65.29293879148594,3.118044600125791,0,87.15385540115446,17.68932180564599,1,0,2022
Telangana,Sugarcane,32.9671848264184,999.2632732950788,283.8277747543692,4920.158618992648,21.506162351094236,31.40597732204329,5.944680112812739,7.622010272236281,Sugarcane,88.97973397661397,10.393482000419302,1,89.89846413927016,12.179025921580847,0,0,2022
Haryana,Soybean,38.919364213891726,1381.4146437411366,332.3632513447833,3557.2080925591627,22.75117364252846,55.81055450665879,5.603276768670558,14.389404626267623,Sugarcane,160.46202179346426,6.236089200251582,0,64.61276132951508,11.346032101509012,0,0,2022
Bihar,Sugarcane,31.93813385116386,1362.6806461900092,324.5321801097893,2478.3047350900188,24.60908604886055,82.50052198463821,6.7110050456056625,6.7233067715915995,Soybean,176.5928551890655,9.354133800377372,1,69.10838201644788,15.642317333029796,0,1,2022
West Bengal,Soybean,34.79030317144991,1390.5829673042024,254.1914103237862,2207.4280980461704,12.684027958740444,48.08737118464008,5.548677550019685,5.805673546295207,Soybean,145.2212805271921,10.393482000419302,1,63.95617786148205,0.42533854267214183,1,1,2022
Haryana,Soybean,30.05484957278139,934.9544021177605,229.46243387489466,2943.407007406324,15.954654678432433,35.6733806864633,5.112228950154396,10.823761117140487,Wheat,159.993441760595,7.275437400293512,1,77.33651375700467,14.913887827715238,0,0,2022
Odisha,Soybean,32.60562802945352,742.3070355371536,147.03154169675548,5626.6700367171225,30.34400680077672,75.50308629539506,4.990435891181154,0.47432720611581214,Maize,167.55873990232033,10.393482000419302,0,65.04464282978533,20.187938390443232,0,0,2022
Andhra Pradesh,Soybean,21.368540076733023,1324.7401723769392,250.39906224609348,2988.911660099449,10.860305461358589,66.36082991616487,3.1322345129883375,1.5957824726800074,Rice,242.35916540027407,9.354133800377372,0,77.4918406866756,15.422940332288867,0,1,2022
Uttar Pradesh,Soybean,25.02914410764842,891.9640610288498,161.01456439041405,5839.669984576802,29.839067356477592,64.21875046959023,4.677786008483286,8.359390871730541,Soybean,76.31047451941309,4.157392800167721,0,89.28393023204526,0.7948367668374308,0,0,2022
Chhattisgarh,Wheat,27.173346699602664,551.2877615003506,384.08592432202323,3617.3261098416497,21.903910384669917,33.21459357644448,7.880100787622471,18.85825422783513,Soybean,242.237616789849,9.354133800377372,1,87.3355453257367,8.163278023170621,0,0,2022
Punjab,Rice,29.380975560501167,1405.3976719726286,179.02950923174672,2264.783409929467,27.89650685652491,38.42994058773104,7.367777881135444,14.430235596868473,Sugarcane,222.15682557374953,6.236089200251582,1,71.21841947407381,17.48898751295996,1,1,2022
Tamil Nadu,Maize,20.864053567384918,1440.483654825797,120.39793069202403,5411.086772352381,26.437487369452178,67.35296377278684,4.646890335171088,1.762531390011155,Wheat,235.4152023690795,2.0786964000838606,1,86.9505019698773,20.708350000807734,0,0,2022
Haryana,Rice,22.747145197438435,911.0622022499683,313.07221193084797,3507.400301881149,11.237785124973305,42.46943048753015,5.938977025331861,16.926360255617475,Sugarcane,233.6170964688307,2.0786964000838606,0,97.10848523598307,7.996457287634628,1,0,2022
Tamil Nadu,Soybean,25.476549585073425,414.25194657966296,329.79699608467035,4609.155817125524,22.088834502182692,60.24420478490546,7.23648372767747,14.64601541216362,Soybean,167.64795395044592,2.0786964000838606,0,73.90097548339662,18.171902312879258,0,1,2022
Andhra Pradesh,Wheat,39.33841440516154,811.2401613283264,437.75501873086705,5820.1706792932155,31.066084837634737,62.69290116176361,5.206371683750343,12.218930514053064,Soybean,102.850046140225,3.118044600125791,1,73.16476614790426,18.660460759575866,0,0,2022
Maharashtra,Sugarcane,26.564652224232333,1339.9766399320854,322.67683096655946,1694.7683164162718,17.983394778556715,47.01043141625637,3.089789318750755,16.405859212183547,Sugarcane,184.157226075451,5.196741000209651,0,82.8575460592807,2.6632955730103665,0,1,2022
Chhattisgarh,Wheat,29.571482927240627,1464.9218078446872,232.34842455444473,1900.3419726875845,34.035400401836526,86.90550933248957,3.3725523090932006,8.082196954859143,Soybean,289.4955134022749,4.157392800167721,0,69.82007244109887,18.27115311525804,0,1,2022
Punjab,Soybean,23.86599406133321,576.7642725772779,410.8707277150849,4656.81771245845,18.58702890242128,80.54784641013451,5.5519636067435325,4.430021017077054,Maize,197.13142034834092,7.275437400293512,0,86.06315711921008,7.004611346621806,0,1,2022
Telangana,Wheat,32.14024004978286,403.15334888494925,308.35593561502606,2718.4543738788007,9.293857429399342,73.3424104579679,7.847196878379392,10.240467782175187,Rice,52.761786303194405,4.157392800167721,0,93.29047082689924,12.815423325077923,1,1,2022
Andhra Pradesh,Wheat,25.553746730254307,1433.857877453954,128.48063022094814,2287.4865100945103,16.701529047438836,34.679631984564544,6.466047711094339,10.976835111869477,Rice,64.92772621909766,10.393482000419302,1,78.37274020394528,11.642934130196,1,0,2022
Uttar Pradesh,Soybean,24.08338165210181,813.2482726112802,318.3336477996661,1646.9823653401718,33.58825449492988,36.36780115854117,3.3545809571928475,10.766527440198242,Rice,298.2158584008881,4.157392800167721,0,87.1802929971353,14.323627177119596,1,1,2022
Chhattisgarh,Wheat,30.26049875240301,1007.0273112684082,451.84288117937047,1569.580854588956,14.607796356639936,59.566880751897344,3.946804378959314,11.301475829602106,Maize,67.98658980986009,9.354133800377372,0,86.07541695531981,15.995894418299175,1,1,2022
West Bengal,Maize,20.063072753862333,1549.2372003868165,252.1822815379728,4895.577372438291,31.07734751731563,39.64280095145914,6.85661571608425,18.974098364783615,Soybean,61.51129001122464,1.0393482000419303,1,61.54662247390358,9.524137957879443,1,0,2022
Andhra Pradesh,Maize,20.1061364493098,402.6332961347475,213.16880059390618,2067.114303540965,31.472360452320075,88.69592781176844,7.2071987997812235,18.04491246192463,Sugarcane,138.25606733966384,10.393482000419302,1,67.33665180703106,19.18974268873055,1,1,2022
Rajasthan,Wheat,24.32434127122598,1142.555403126406,153.5263608842882,3539.9481442997526,15.522779495611594,39.511214041644564,6.088472930942954,17.514340731178788,Wheat,292.3293008173342,10.393482000419302,0,95.7412000727252,17.487197081667418,1,0,2022
Gujarat,Sugarcane,20.685923580654364,412.22417748898215,156.63851152036554,4150.564421016972,7.506038950210447,59.24807012783844,6.222115848149083,16.028336218172544,Soybean,129.66878843321643,4.157392800167721,0,97.55568589460077,16.967066362818315,0,1,2022
Rajasthan,Soybean,22.108675391866683,795.5232977395175,266.40802592655257,3365.972889390055,26.76636772790227,51.84726341049033,3.141687251916923,18.868562145305706,Maize,152.47103271881767,6.236089200251582,0,91.2175855964471,9.899281608849,1,1,2022
Punjab,Maize,26.714573538407972,1340.328806186351,329.9726155640036,1592.8251268347733,14.361266938023226,68.36318528724587,7.142651297907543,1.969892833588065,Maize,208.51926530214138,1.0393482000419303,0,96.84992593310778,0.8116686113163996,0,1,2022
Haryana,Sugarcane,35.96737847228491,869.2967144638496,129.00157585967042,4935.419653496974,28.51927935954635,37.742184533365496,6.9413760408541485,5.30246522891479,Rice,56.02795983159945,5.196741000209651,1,72.24594603674299,10.633973536917301,0,1,2022
Chhattisgarh,Wheat,31.36742357017165,1586.2700350150944,464.1532734951955,1519.4968897291515,18.299903498458793,55.818985682543456,4.295175720516736,9.901118913091697,Soybean,274.440894379797,6.236089200251582,1,69.90843887116188,19.408677897623868,1,0,2022
Karnataka,Sugarcane,30.182583395962254,1029.0287512850753,392.1892887400253,4839.915508680945,19.579677034247847,46.482301968428615,6.543383599827535,16.930689862468103,Rice,179.86075438860803,4.157392800167721,1,75.3720075024208,4.114201234535248,0,0,2022
Rajasthan,Rice,25.809259765583885,726.4514327241938,326.4391258632367,5420.651509947149,28.36868642742647,83.26509148030128,4.0742730321249905,10.10331423045465,Wheat,166.70272650101447,8.314785600335442,0,62.21367994201812,21.226462895215413,0,0,2022
Gujarat,Maize,38.54469606031719,597.9266039727449,420.79191061218495,3385.8064022362723,16.48915347653349,32.43514272808171,3.201650805257565,14.960694786831773,Rice,265.1816655516576,3.118044600125791,0,92.39486476165311,17.448144032125636,1,1,2022
Rajasthan,Wheat,27.874940586106,763.7918592805225,128.8343231765194,3839.6606137119475,18.314094119395183,84.82364964038756,4.005682712951886,2.7791981049783243,Wheat,288.2691473395053,9.354133800377372,1,99.3670194046031,15.334104602860583,0,1,2022
Chhattisgarh,Soybean,21.69099500831559,791.7894884210868,283.60251566483385,3580.8814035756363,16.303762379246376,79.97964831318002,3.8931443837714976,5.048276259531203,Maize,155.8563079117087,0.0,0,92.9611716974644,14.628354206248071,1,1,2022
Haryana,Wheat,32.26567483528761,405.3665088676501,343.4002121291902,3192.9947342858427,16.037969540969385,47.854242986448924,4.688739983674236,14.635521900753448,Rice,93.11026982330768,7.275437400293512,1,82.19901339410193,12.68123200242048,0,0,2022
Andhra Pradesh,Soybean,22.22465623075029,788.0258920786767,420.87550222740293,5394.667307625207,20.80142454934924,77.35743928062628,5.092247485877291,3.294680177754481,Rice,253.92731750051823,7.275437400293512,1,71.81127881931799,15.56828727257516,1,1,2022
Odisha,Wheat,26.84152573435705,908.4278318806555,403.24558312993514,5423.431206802316,29.29641455795903,31.872813620324855,5.5426944574885395,7.027118693098535,Sugarcane,150.81510530562178,6.236089200251582,1,67.90791554174322,9.114218650637216,0,0,2022
Gujarat,Sugarcane,30.07771354654413,1237.2086114557258,205.65515924862368,2957.048315736471,15.870618181847831,88.01193301760361,5.383769377541641,5.2973251562714285,Maize,283.8863848779415,7.275437400293512,1,74.5625148718664,18.260344111879967,1,0,2022
West Bengal,Sugarcane,37.39676379895946,1153.2538180783836,464.6650341485475,4191.100676828067,20.75061260946052,61.59569655538736,4.353373029826447,6.997233884449569,Sugarcane,287.47474595774577,1.0393482000419303,1,86.67878118192826,15.042819907875815,0,0,2022
Karnataka,Sugarcane,29.801055078614603,1219.4377387815146,146.0645895684255,5569.147275530785,25.149660516455217,48.19686156392672,3.1458533428703723,14.166480981559406,Wheat,78.70725793034237,2.0786964000838606,1,77.88246222163295,16.661002439033034,1,1,2022
Andhra Pradesh,Rice,33.96553405988305,328.60837504226123,439.01163583216857,5724.4832470812935,13.097682564843751,51.754992755680625,6.025508111185753,7.35694362285602,Wheat,289.1384918332128,8.314785600335442,1,97.36239280337944,17.119716811090953,0,1,2022
Uttar Pradesh,Soybean,39.76310157469462,594.8182156253968,476.3940632128072,3722.185413381999,13.340452069409876,33.98432120762984,4.978724149236772,11.105266452158805,Maize,142.06758136128025,0.0,0,94.1688137186293,1.9889440074803955,0,1,2022
Uttar Pradesh,Sugarcane,22.576844958698317,1159.5557486497971,166.6694194163808,3474.121869497105,33.038968052100095,89.36097084252235,4.493360786937749,1.998637541088193,Wheat,211.56312941429763,7.275437400293512,1,64.09602463851596,1.201980302678991,1,1,2022
Punjab,Rice,25.43499138393307,933.5486002665133,379.2867850718214,2704.619511764175,26.735633630327843,32.35751670904155,7.334705214152562,16.100353864692558,Maize,58.68752043351151,7.275437400293512,1,65.2610089554284,17.303304575693854,0,0,2022
Haryana,Soybean,27.826275381876222,324.7288696162609,113.26540985709283,5710.401186911166,22.34033110339317,69.29442738887154,6.733716538990799,7.397772512962497,Wheat,272.22106852095817,6.236089200251582,0,87.04956741200444,5.603345695203718,1,0,2022
Chhattisgarh,Wheat,28.37004243370355,1341.1938103028347,255.7369559170262,2104.1503488351073,24.458677465387908,56.5641556623875,7.288827741862211,12.97068318066685,Soybean,210.39933233621622,10.393482000419302,1,69.23073559921417,12.57200810831377,0,1,2022
Madhya Pradesh,Rice,28.154405985448875,1300.8941094778259,298.99318545286025,4035.3703384316436,5.885498558490903,86.9349730913229,5.474913973562305,14.507792033236653,Rice,210.88861673910478,4.157392800167721,0,91.64119508047006,9.585267822414806,0,1,2022
Haryana,Maize,38.06297125518053,1015.4957610449599,324.106322473648,2721.659398637939,23.569180123269156,44.75998441840771,3.6546562606338875,4.1932184422340075,Soybean,275.54403999437096,3.118044600125791,1,83.65432569305412,0.47610209951424565,1,1,2022
Rajasthan,Rice,34.200460780184045,402.5043244792279,462.7363743569797,2706.007000289536,20.307746936363486,61.92520943628068,6.481107180606362,17.693499699066997,Maize,177.0867937268358,9.354133800377372,0,69.193221109334,0.8701762492535575,0,0,2022
Gujarat,Rice,32.08287741209698,1292.8882117112585,359.84951136074295,3262.639821472489,21.396176027442664,58.94137251496518,4.030368899685876,12.324485032139059,Maize,152.62916009063764,9.354133800377372,0,79.14747189922365,17.867980637997125,1,1,2022
Andhra Pradesh,Soybean,26.126194520547237,1060.3861398973102,285.33458097731267,5886.816884856865,15.80020568223716,72.17198664300608,5.206148345458584,8.57450283502963,Soybean,266.53218807307906,9.354133800377372,0,76.24305169468133,13.127360099555485,0,0,2022
Odisha,Wheat,36.39048048949998,1312.5323526088894,413.47059888914674,1715.9400959906466,7.452466835580595,34.08061391714523,3.3250039447444424,3.646703671564391,Rice,235.60512796784957,9.354133800377372,1,94.92637436757619,11.316324916443314,0,0,2022
Uttar Pradesh,Maize,39.00974147824746,1274.1049708819621,468.4313657281866,4029.6795906426605,10.812146088037844,41.62734780140129,7.126542012114912,18.846018758024133,Rice,287.2439162412253,5.196741000209651,0,61.28649899908201,20.400374550820377,0,0,2022
Karnataka,Sugarcane,36.33875972920652,1339.2954352892514,106.15646267324595,1837.933479577376,33.559491859265904,42.87388920557099,3.6297032052375027,15.101364082632502,Sugarcane,285.03047332763316,10.393482000419302,1,95.8337556186716,3.739718936543292,0,0,2022
Haryana,Sugarcane,19.98444324236103,976.8164042532138,480.91281868741487,2155.882811197211,17.28011601082224,74.28904529050138,7.515487535246549,4.1604912546649775,Wheat,145.58154114006007,0.0,1,86.08330731518973,5.572817431483484,1,0,2022
Bihar,Rice,32.65146732313547,496.4471195446828,131.15412941527234,3415.516192353889,19.021551592278005,41.348321779604404,7.321153011307786,6.75421549448449,Sugarcane,161.74657253535446,4.157392800167721,1,89.50152750193516,16.34746288322365,1,0,2022
Telangana,Soybean,20.973529590421695,1171.604531590509,415.3090560902093,3728.818904218473,6.588587282417041,64.40950583345861,5.322913822196231,16.193485161761465,Rice,113.99623844769462,3.118044600125791,1,60.10429853570535,16.747026127364364,0,0,2022
Madhya Pradesh,Soybean,25.093306451743846,1107.1408099809908,206.92931346373592,2616.6707277773,6.133776996718636,42.91462923005722,6.721841021519953,13.91355326430678,Soybean,215.1619722846419,3.118044600125791,1,85.1295773614893,8.746795402377215,0,1,2022
Karnataka,Sugarcane,21.140923468905907,1262.0299614378723,149.12123676290202,2871.497668731388,26.544828620052296,81.69749700503871,6.097225369090767,15.315685854314488,Wheat,141.13549252222163,6.236089200251582,1,83.53944654844105,20.54352036283288,1,1,2022
Haryana,Maize,32.00087446706367,534.0395140180931,269.17216574682504,1857.3548735745865,21.166271052163257,86.53112726937832,7.015378211688724,8.824022044258648,Soybean,246.52516165191778,8.314785600335442,1,81.488222255452,20.268653126748642,0,1,2022
Rajasthan,Wheat,33.652890086349394,565.9563925979074,348.8095403168044,2813.000332696065,20.283633572555964,61.109578496534425,5.15902550392956,14.329525252843338,Sugarcane,80.38769018272764,7.275437400293512,0,91.4346742682354,0.2680809834881717,1,0,2022
Bihar,Maize,22.237610747214667,1450.4674790738889,246.18871663841796,5744.368993629338,12.30736019907315,51.1385330525507,6.92904242122175,7.7298744572782745,Maize,79.10071279143648,10.393482000419302,1,82.2348438558602,3.722715092006414,0,0,2022
Maharashtra,Wheat,27.612033877216323,1271.8547631794959,118.83722599271223,5647.806694358729,27.372823750757338,44.04346650104995,5.312284085325739,4.225258338763929,Soybean,101.11384535484922,7.275437400293512,1,94.2838875823943,17.718798017261214,0,1,2022
Madhya Pradesh,Sugarcane,29.05659922638025,1473.1311259949946,331.44803277183,2952.902858237038,10.058231867521165,32.986860091382624,7.704828939213969,12.6535406968272,Sugarcane,71.07304710935337,4.157392800167721,0,69.30525945638553,7.2415215106998225,1,0,2022
Tamil Nadu,Wheat,27.317008417474202,1282.9678697871204,449.6518804617171,3995.705969544089,10.709898200774557,46.11000457184972,5.431860504125738,19.520278511975885,Sugarcane,205.0079019195587,5.196741000209651,1,92.23930355886799,2.0622333928057444,0,0,2022
Maharashtra,Soybean,22.368052140935177,1077.4824328544248,247.07191131595798,5492.642830627824,18.842223541084472,69.25414679671908,5.313096359668648,6.212019427906592,Sugarcane,86.83819150418466,1.0393482000419303,0,67.17251091299222,16.957951870505866,1,0,2022
Telangana,Rice,28.312569427480327,1149.9510588289647,181.95662467250668,1500.3647723008328,13.603454930689754,62.01701587855265,6.925359307817564,9.219391844250794,Maize,89.99072936691356,10.393482000419302,0,92.52471167875919,9.820144351528432,1,0,2022
Maharashtra,Rice,34.9416309756574,1448.8374423677906,270.234138013651,5055.540290031212,12.437657963421831,86.64247669685565,7.10788845880419,13.480027421397072,Maize,53.5570559322915,2.0786964000838606,1,97.61854075314271,10.637308539551936,1,0,2022
Telangana,Sugarcane,21.37004551482123,1054.1452221370246,116.41701899314613,5663.990243368126,24.38412263694026,53.776635749502034,5.772445571605854,10.830125642449758,Maize,245.52250365590245,4.157392800167721,1,73.42776569241536,4.026046432470334,1,0,2022
Rajasthan,Soybean,21.55306337157754,1122.29852559983,417.6895062265071,1876.6165248329257,24.556336297960247,71.63180053970368,3.898989067475377,16.868555914180984,Wheat,253.07401385587025,1.0393482000419303,0,81.19545255920755,14.276991468661363,1,0,2022
Karnataka,Maize,27.032041998807912,516.990825367327,419.97335454898564,2186.4933727136017,29.768465879217548,59.35936484850728,5.338791154787898,15.234854129390317,Maize,90.50560409110992,2.0786964000838606,1,86.3331609169259,11.908195634245912,1,0,2022
West Bengal,Soybean,38.74366935803253,920.7430938933072,326.97623481307664,5718.684503562247,17.550685673349673,60.7545729554527,7.840362514548392,1.1659440772471408,Maize,234.88110856680612,3.118044600125791,0,63.17886663417978,4.464654035511185,0,0,2022
Uttar Pradesh,Rice,33.29338770025881,1229.1440588675516,235.32243767848914,3848.4885461329227,7.200523733171223,46.066458876247054,6.7649309651959255,19.96842467847548,Maize,158.3862807893399,5.196741000209651,0,79.76322872816482,7.352014534749735,1,0,2022
Gujarat,Rice,33.49486149017359,662.5781624580793,409.61100483294786,1535.774295461897,13.224631255977611,57.297046610519985,7.055813019395661,15.048049074389345,Soybean,109.89872074134783,4.157392800167721,1,74.42339906352987,12.894090283064324,1,0,2022
Gujarat,Soybean,27.17468152240883,575.2144043181364,313.9777900496738,2611.5427463008514,34.43828718797911,58.247099820762436,3.1641274940962005,17.278066325882264,Maize,205.34615201845722,9.354133800377372,0,94.89822525005232,19.979561386828873,0,0,2022
Odisha,Soybean,31.798655388852264,717.1217328610384,419.813962540808,3461.3898251690757,22.913122155168196,72.39855130493603,5.3392973131708,13.023954241906928,Wheat,94.6210185867712,3.118044600125791,1,95.06718074833304,19.882438555383533,1,1,2022
Andhra Pradesh,Rice,20.15536404963128,625.131293700778,343.93307607744526,4535.080729171478,26.32125025072315,86.43839995116683,6.233105668287777,17.125702560935245,Sugarcane,239.22090191325884,1.0393482000419303,1,88.03118158188947,6.219489942256303,0,0,2022
Andhra Pradesh,Maize,32.645375132425436,591.3144799738485,403.6107635512805,4712.95652197207,5.226520663551493,49.759276648950255,7.150163418140373,2.2476594985741882,Soybean,61.903806892637924,10.393482000419302,0,86.22897898369993,15.891258923866483,1,0,2022
Maharashtra,Sugarcane,38.17622460287071,858.3313152213079,331.09758840528053,5871.918185194789,20.56894184870133,32.5320281148779,3.2463682679138572,6.954756711186311,Rice,289.78273323197857,4.157392800167721,0,89.34753837103428,16.753158055024095,1,1,2022
Maharashtra,Sugarcane,32.17602408993021,1472.635123654722,259.1386942450411,2743.5823185176514,6.132648587200431,59.777707530038384,7.262194428209366,17.528418872089855,Maize,67.96881342715612,4.157392800167721,1,74.63947604011229,17.472608441063755,1,1,2022
West Bengal,Soybean,37.386309687038676,962.8912953928708,471.32383139769036,3851.4933585677863,22.10137265168082,62.667679928950115,5.742004683709558,4.033104225337844,Sugarcane,194.86210481217242,10.393482000419302,1,76.18076987002502,12.329897495016752,0,1,2022
Haryana,Sugarcane,34.3988039317079,556.983488128955,308.68171445728416,3829.8549317274797,32.65927941396384,40.106433067914914,3.9865698528802995,1.5648419716004547,Sugarcane,275.54857253059464,6.236089200251582,1,82.14818891554822,0.22699912539274075,0,0,2022
Rajasthan,Rice,22.3587422887386,415.8697080780723,333.6441486633984,3265.630112006965,34.090311997458066,75.627876376564,4.5862760822485,15.762378798904379,Soybean,52.97611721196259,0.0,0,97.5211250945787,16.454118947306657,1,0,2022
Uttar Pradesh,Rice,37.960058655825094,1203.3999172461615,183.57779449467554,2220.583330878953,21.24009311144912,89.09574650648949,4.409647758757804,16.709723112865923,Rice,174.62861524726426,3.118044600125791,1,88.95999496478251,2.3027723883303923,1,1,2022
Gujarat,Soybean,21.27898263250589,804.8459915093758,341.66687326906555,5792.529037241046,18.766919196056236,86.74648302050765,5.654295171442379,3.253044363798012,Wheat,137.50174107766998,10.393482000419302,0,82.03956977984893,2.5247151935161765,0,1,2022
Telangana,Soybean,30.60758180557645,1363.2435608550325,320.579984672186,5243.943070068248,33.38747286477342,41.82636232941913,3.258428399555659,17.08691965565431,Sugarcane,195.08304756447725,4.157392800167721,0,90.81652059586858,13.083015357817843,0,1,2022
Bihar,Soybean,22.789306862962537,1156.7912858159843,169.66795165120848,3675.22786208872,25.236231547481278,82.52179439404564,3.7926807924996178,13.735355911943392,Sugarcane,106.36434668441467,7.275437400293512,0,74.835612489537,21.246511082573758,0,0,2022
Haryana,Maize,20.1867988763526,1330.6967158337804,120.79661987888744,4138.847617233358,6.954677235694182,72.26961818470107,7.063465216878912,10.401653664331679,Sugarcane,66.2248043079312,7.275437400293512,1,89.21866804577482,5.2394611973437915,1,0,2022
West Bengal,Sugarcane,28.374154423821288,663.8542949499744,333.35923514230427,2477.330099064788,18.992792410872866,57.23079382841469,3.6630199537340555,16.6050038556277,Sugarcane,206.48325921217673,0.0,0,76.427049931308,13.951135463803611,0,1,2022
Gujarat,Soybean,25.84022484860218,1198.570294272629,395.52875679182125,3876.094423090895,12.220879105479996,62.436659659483745,4.166981347290635,8.384984986379315,Soybean,154.21230987335062,4.157392800167721,1,71.18645628059944,6.559680669094949,0,0,2022
Tamil Nadu,Wheat,29.650486396230228,653.8266997670236,301.7705589665059,4544.189503109323,19.11529032988946,80.97601049894749,5.266853028020787,3.8798791244679443,Rice,205.62138467655743,9.354133800377372,0,84.3889619008917,19.414739118120885,0,0,2022
Andhra Pradesh,Wheat,31.470207433274336,1512.355985979363,186.0301093998795,3749.619215429905,18.684651127670534,58.808096378302395,5.5856044405666525,5.697053532212273,Sugarcane,102.63478670946073,0.0,1,87.47510238600738,12.821454109413075,0,1,2022
Tamil Nadu,Rice,20.825949448793057,1127.3643811623679,357.6142474146649,5849.220106554042,22.48923974346839,52.392442146307616,6.818052398070793,10.103280365866297,Wheat,134.68531573837046,0.0,1,78.37174244718257,4.482030875004581,0,1,2022
Uttar Pradesh,Sugarcane,22.40752547793134,730.7117924887191,128.80270630793825,4174.625790481875,15.720517372581124,59.594849581559146,5.236662133330939,10.626615853463514,Wheat,190.4203473411526,1.0393482000419303,0,82.62002925422006,5.6626884231856485,0,1,2022
Uttar Pradesh,Soybean,31.09992585159635,660.7583064418875,269.9439794903181,3112.4126189078215,9.9391161164337,64.74778824210296,6.949323105177694,16.111616528824673,Maize,198.27819458118182,1.0393482000419303,1,87.76264299423828,9.342668948329768,0,0,2022
Rajasthan,Wheat,26.800506123203757,560.8070282199552,161.2900137367912,4885.265037942002,20.13387129645666,41.34465922670093,6.091731535227288,15.827054473046688,Sugarcane,143.0787019435663,8.314785600335442,0,90.70840206230038,2.6364471689111677,1,0,2022
Bihar,Sugarcane,34.502569267847164,1201.4727776188922,169.51993572250845,2226.330908000817,29.939229351292422,84.05446381601945,3.5654986971191125,11.627331144091498,Sugarcane,120.01330140413911,3.118044600125791,0,95.82285916332305,1.7008383105566027,0,0,2022
Madhya Pradesh,Rice,32.96852945450828,596.1514204523453,176.4788672302514,3172.2566977621746,24.94798433904348,70.45121692977682,3.781657191964193,15.615709667309527,Sugarcane,118.42515737214896,2.0786964000838606,0,74.18176825057313,14.691032543506855,1,0,2022
Maharashtra,Maize,36.825739483979476,1075.126854581453,248.43432107318569,3006.288664321336,15.16782680967113,67.99613504024933,5.185168627248855,3.8354691658734197,Sugarcane,93.67483785522461,10.393482000419302,0,98.05909011410374,8.795786990895717,1,0,2022
